croydon,k ɹ ɔ ɪ d ə n
croze,k ɹ o ʊ z
croze,k ɹ ə ʊ z
cruces,ˈ k ɹ u s i z
crucial,ˈ k ɹ uː ʃ ə l
crucible,ˈ k ɹ uː s ɪ b ə l
cruciferous,k ɹ u ˈ s ɪ f ə ɹ ə s
crucify,ˈ k ɹ uː s ɪ f a ɪ
cruckle,ˈ k ɹ ʊ k ə l
crud,k ɹ ʌ d
cruddy,ˈ k ɹ ʌ d i
crude,k ɹ uː d
crudeform,ˈ k ɹ uː d f ɔ ɹ m
crudeform,ˈ k ɹ uː d f ɔː m
crudely,ˈ k ɹ uː d l i
crudity,ˈ k ɹ uː d ɪ t i
crudy,ˈ k ɹ uː d i
crudzine,k ɹ ʌ d ˈ z iː n
cruel,k ɹ uː l
cruel,k ɹ uː ə l
cruelly,ˈ k ɹ uː l i
cruelly,ˈ k ɹ uː ə l i
cruelty,ˈ k ɹ uː ə l t i
cruet,ˈ k ɹ u ɪ t
cruft,k ɹ ʌ f t
cruise,k ɹ uː z
cruised,k ɹ uː z d
cruiser,ˈ k ɹ u z ɚ
cruises,ˈ k ɹ uː z ɪ z
cruising,ˈ k ɹ uː z ɪ ŋ
cruisings,ˈ k ɹ uː z ɪ ŋ z
crumb,k ɹ ʌ m
crumbed,k ɹ ʌ m d
crumbing,ˈ k ɹ ʌ m ɪ ŋ
crumble,ˈ k ɹ ʌ m b ə l
crumbs,k ɹ ʌ m z
crummy,ˈ k ɹ ʌ m i
crump,k ɹ ʌ m p
crumpet,ˈ k ɹ ʌ m p ɪ t
crumple,ˈ k ɹ ʌ m p ə l
crunch,k ɹ ʌ n t ʃ
crunched,k ɹ ʌ n t ʃ t
crunches,ˈ k ɹ ʌ n t ʃ ɪ z
crunchie,ˈ k ɹ ʌ n t ʃ i
crunching,ˈ k ɹ ʌ n t ʃ ɪ ŋ
crunchings,ˈ k ɹ ʌ n t ʃ ɪ ŋ z
crunchy,ˈ k ɹ ʌ n t ʃ i
crunk,k ɹ ʌ ŋ k
crupper,ˈ k ɹ ʌ p ə
crural,ˈ k ɹ ʊ ə ɹ ə l
crusade,k ɹ uː ˈ s e ɪ d
crusader,k ɹ u ˈ s e ɪ d ɚ
crusader,k ɹ uː ˈ s e ɪ d ə
cruse,k ɹ uː s
cruse,k ɹ uː z
crush,k ɹ ʌ ʃ
crushed,k ɹ ʌ ʃ t
crusher,ˈ k ɹ ʌ ʃ ə
crushes,ˈ k ɹ ʌ ʃ ɪ z
crushing,ˈ k ɹ ʌ ʃ ɪ ŋ
crust,k ɹ ʌ s t
crustacean,k ɹ ʌ s ˈ t e ɪ ʃ ə n
crustaceous,k ɹ ʌ s ˈ t e ɪ ʃ ə s
crustal,ˈ k ɹ ʌ s t ə l
crusted,ˈ k ɹ ʌ s t ɪ d
crusting,ˈ k ɹ ʌ s t ɪ ŋ
crustings,ˈ k ɹ ʌ s t ɪ ŋ z
crustose,ˈ k ɹ ʊ s t o ʊ s
crustose,ˈ k ɹ ʊ s t ə ʊ s
crusts,k ɹ ʌ s t s
crusty,ˈ k ɹ ʌ s t i
crutch,k ɹ ʌ t ʃ
crux,k ɹ ʌ k s
cruz,k ɹ uː z
crwth,k ɹ u θ
crwth,k ɹ uː θ
crybaby,ˈ k ɹ a ɪ b e ɪ b i
cryo-,ˈ k ɹ a ɪ o ʊ
cryo-,ˈ k ɹ ʌ ɪ ə ʊ
cryo-freeze,k ɹ a ɪ o ʊ ˈ f ɹ iː z
cryogenic,k ɹ a ɪ o ʊ ˈ d ʒ ɛ n ɪ k
cryogenic,k ɹ a ɪ ə ˈ d ʒ ɛ n ɪ k
cryovolcanic,ˈ k ɹ ʌ ɪ ə ʊ v ɒ l ˈ k a n ɪ k
crypsis,ˈ k ɹ ɪ p s ɪ s
crypt,k ɹ ɪ p t
cryptarchy,ˈ k ɹ ɪ p t ɑː k i
cryptic,ˈ k ɹ ɪ p t ɪ k
crypto-,k ɹ ɪ p t o ʊ
crypto-revisionism,k ɹ ɪ p t o ʊ ɹ ɪ ˈ v ɪ ʒ ə n ɪ z ə m
cryptodepression,k ɹ i p t o ʊ d ə ˈ p ɹ ɛ ʃ ə n
cryptodepression,k ɹ ɪ p t ə ʊ d ɪ ˈ p ɹ ɛ ʃ ə n
cryptogrammatic,k ɹ ɪ p t ə ɡ ɹ ə ˈ m æ t ɪ k
cryptography,k ɹ ɪ p ˈ t ɒ ɡ ɹ ə f i
cryptolalia,k ɹ ɪ p t ə ˈ l e ɪ l i ə
cryptolect,ˈ k ɹ ɪ p t ə l ɛ k t
cryptology,k ɹ ɪ p ˈ t ɑ l ə d ʒ i
cryptology,k ɹ ɪ p ˈ t ɒ l ə d ʒ i
cryptomonad,k ɹ ɪ p t o ʊ ˈ m o ʊ n æ d
cryptophyte,ˈ k ɹ ɪ p t ə f a ɪ t
cryptophyte,ˈ k ɹ ɪ p t ə ʊ f ʌ ɪ t
cryptorchid,k ɹ ɪ p ˈ t ɔː ɹ k ɪ d
cryptozoological,k ɹ ɪ p t o ʊ z o ʊ ə ˈ l ɒ d ʒ ɪ k ə l
cryptozoology,k ɹ ɪ p t o ʊ z o ʊ ˈ ɒ l ə d ʒ i
crystal,ˈ k ɹ ɪ s t ə l
crystalize,ˈ k ɹ ɪ s t ə l a ɪ z
crystalline,ˈ k ɹ ɪ s t ə l a ɪ n
crystallize,ˈ k ɹ ɪ s t ə l a ɪ z
crystals,ˈ k ɹ ɪ s t ə l z
csardas,ˈ t ʃ ɑ ɹ d ɑ ʃ
csardas,ˈ t ʃ ɑː d æ ʃ
csardas,ˈ z ɑː d ə s
csis,ˈ s iː s ɪ s
css,s i ɛ s ˈ ɛ s
css,s iː ɛ s ˈ ɛ s
csun,ˈ s iː s ʌ n
ctab,ˈ s iː t æ b
ctenid,ˈ t ɛ n ɪ d
ctenoid,ˈ t iː n ɔ ɪ d
ctenophore,ˈ t iː n ə f ɔː
ctenophore,ˈ t ɛ n ə f ɔː
cthulhu,k ə ˈ t uː l uː
cthulhu,k ə ˈ θ uː l uː
cub,k ʌ b
cuba,ˈ k j uː b ə
cuban,ˈ k j u b ə n
cuban,ˈ k j uː b ə n
cubbed,k ʌ b d
cubbing,ˈ k ʌ b ɪ ŋ
cubby,k ʌ b i
cube,k j u b
cube,k j uː b
cubeb,ˈ k j uː b ɛ b
cubes,k j uː b z
cubewano,k j uː b iː ˈ w ʌ n o ʊ
cubic,ˈ k j u b ɪ k
cubic,ˈ k j uː b ɪ k
cubicle,ˈ k j u b ɪ k ə l
cubism,ˈ k j uː b ɪ z ə m
cubist,ˈ k j uː b ɪ s t
cubit,ˈ k j u b ɪ t
cubit,ˈ k j uː b ɪ t
cubs,k ʌ b z
cuck,k ʌ k
cuckold,ˈ k ʌ k o ʊ l d
cuckold,ˈ k ʌ k ə l d
cuckold,ˈ k ʌ k ə ʊ l d
cuckoo,ˈ k uː k uː
cuckoo,ˈ k ʊ k uː
cuckoo-dove,ˈ k ʊ k uː d ʌ v
cuckquean,ˈ k ʌ k k w iː n
cucks,k ʌ k s
cucullated,ˈ k j uː k ə l e ɪ t ɪ d
cuculliform,k j uː ˈ k ʌ l ɪ f ɔː m
cucumber,ˈ k a ʊ k ʌ m b ə ɹ
cucumber,ˈ k j uː k ʌ m b ə
cucumber,ˈ k j uː k ʌ m b ə ɹ
cucumeriform,k j uː k j uː ˈ m ɛ ɹ ɪ f ɔː m
cucumiform,k j uː ˈ k j uː m ɪ f ɔː m
cucurbit,k j uː ˈ k ɜː b ɪ t
cucurbitaceous,k j uː k ɜː b ɪ ˈ t e ɪ ʃ ə s
cud,k ʊ d
cud,k ʌ d
cudgel,ˈ k ʌ d ʒ ə l
cudgerie,ˈ k a d ʒ ə ɹ i
cudgerie,ˈ k ʌ d ʒ ə ɹ i
cudraflavone,k uː d ɹ ə ˈ f l e ɪ v ə ʊ n
cudraflavone,k ʌ d ɹ ə ˈ f l e ɪ v ə ʊ n
cuds,k ʌ d z
cue,k j uː
cued,k j uː d
cueing,ˈ k j uː ɪ ŋ
cues,k j uː z
cuff,k ʌ f
cuffed,k ʌ f t
cuffee,ˈ k ʌ f i
cuffin,ˈ k ʌ f ɪ n
cuffing,ˈ k ʌ f ɪ ŋ
cuffings,ˈ k ʌ f ɪ ŋ z
cufflink,ˈ k ʌ f l ɪ ŋ k
cuffs,k ʌ f s
cuirass,k w ɪ ˈ ɹ æ s
cuish,k w ɪ ʃ
cuisine,k w ɪ ˈ z iː n
cuisse,k w ɪ s
cuju,ˈ t s uː d ʒ uː
cul-de-sac,ˈ k ʌ l d ə s a k
cul-de-sac,ˈ k ʌ l d ə s æ k
culantro,k uː ˈ l æ n t ɹ o ʊ
culantro,k uː ˈ l ɑː n t ɹ o ʊ
culchie,ˈ k ʌ l t ʃ i
culinary,ˈ k j u l ɪ n ɛ ɹ i
culinary,ˈ k ʌ l ɪ n ə ɹ i
culinary,ˈ k ʌ l ɪ n ɛ ɹ i
cull,k ʌ l
culled,k ʌ l d
cullen,ˈ k ʌ l ə n
cullet,k ʌ l ɪ t
culling,ˈ k ʌ l ɪ ŋ
cullings,ˈ k ʌ l ɪ ŋ z
cullion,ˈ k ʌ l j ə n
cullompton,ˈ k ʌ l ə m p t ə n
culls,k ʌ l z
cully,ˈ k ʌ l i
culm,k ʌ l m
culmination,k ʌ l m ə ˈ n e ɪ ʃ ə n
culmination,k ʌ l m ɪ n ˈ e ɪ ʃ ə n
culottes,k j uː ˈ l ɒ t s
culpability,k ʌ l p ə ˈ b ɪ l ə t i
culpable,ˈ k ʌ l p ə b ə l
culpeo,k ʊ l ˈ p e ɪ ə ʊ
cult,k ʌ l t
cultigen,ˈ k ʌ l t ɪ d ʒ ə n
cultigen,ˈ k ʌ l t ɪ d ʒ ɛ n
cultist,ˈ k ʌ l t ɪ s t
cultists,ˈ k ʌ l t ɪ s t s
cultivate,ˈ k ʌ l t ɪ v e ɪ t
cultivated,ˈ k ʌ l t ɪ v e ɪ t ɪ d
cultivation,k ʌ l t ɪ ˈ v e ɪ ʃ ə n
cults,k ʌ l t s
culty,ˈ k ʌ l t i
culver,ˈ k ʌ l v ə
culverin,ˈ k ʌ l v ə ɹ ɪ n
cum,k ʌ m
cuman,ˈ k j uː m ə n
cumbent,ˈ k ʌ m b ə n t
cumber,ˈ k ʌ m b ə
cumberground,ˈ k ʌ m b ə ɡ ɹ a ʊ n d
cumberground,ˈ k ʌ m b ɚ ɡ ɹ a ʊ n d
cumberland,ˈ k ʌ m b ə ɹ l ə n d
cumbernauld,k ʌ m b ə ɹ ˈ n ɔː l d
cumbersome,ˈ k ʌ m b ɚ s ə m
cumbia,ˈ k u m b j a
cumbria,ˈ k ʌ m b ɹ i ə
cumbrous,ˈ k ʌ m b ɹ ə s
cumin,ˈ k j u m ɪ n
cumin,ˈ k j uː m ɪ n
cumin,ˈ k u m ɪ n
cumin,ˈ k ʊ m ɪ n
cumin,ˈ k ʌ m ɪ n
cummerbund,ˈ k ʌ m ə b ʌ n d
cummerbund,ˈ k ʌ m ɚ b ʌ n d
cummie,ˈ k j uː m i
cummie,ˈ k ʌ m i
cumming,ˈ k ʌ m ɪ ŋ
cummings,ˈ k ʌ m ɪ ŋ z
cummins,ˈ k ʌ m ɪ n z
cums,k ʌ m z
cumshots,ˈ k ʌ m ʃ ɑ t s
cumulation,k j uː m j ə ˈ l e ɪ ʃ ə n
cumulonimbus,k j uː m ə l ə ʊ ˈ n ɪ m b ə s
cumulus,ˈ k j uː m j ə l ə s
cunctation,k ʌ ŋ k ˈ t e ɪ ʃ ə n
cuneiform,k j uː ˈ n i ə f ɔ ɹ m
cuneiform,k j ʊ ˈ n e ɪ ɪ f ɔː m
cuneiform,ˈ k j uː n ɪ f ɔː m
cuneo,ˈ k uː n i ə ʊ
cunette,k j uː ˈ n ɛ t
cunette,k uː
cunnilingual,k ʌ n ɪ ˈ l ɪ ŋ ɡ w ə l
cunnilingus,k ʌ n i ˈ l ɪ ŋ ɡ ə s
cunnilingus,k ʌ n ɪ ˈ l ɪ ŋ ɡ ə s
cunning,ˈ k ʌ n ɪ ŋ
cunny,ˈ k ʌ n i
cunt,k ʌ n t
cunt-struck,ˈ k ʌ n t s t ɹ ʌ k
cuntfuck,ˈ k ʌ n t f ʌ k
cunthead,ˈ k ʌ n t h ɛ d
cuntless,ˈ k ʌ n t l ə s
cunts,k ʌ n t s
cuntsucker,ˈ k ʌ n t s ʌ k ə
cuntsucker,ˈ k ʌ n t s ʌ k ɚ
cunty,ˈ k ʌ n t i
cup,k ʌ p
cupbearer,ˈ k ʌ p b ɛ ə ɹ ə
cupbearer,ˈ k ʌ p b ɛ ɹ ɚ
cupboard,ˈ k ʌ b ə d
cupboard,ˈ k ʌ b ɚ d
cupcake,ˈ k ʌ p k e ɪ k
cupel,ˈ k j uː p ə l
cupellation,k j uː p ə ˈ l e ɪ ʃ ə n
cupid,ˈ k j u p ɪ d
cupidity,k j uː ˈ p ɪ d ə t i
cupola,ˈ k j uː p ə l ə
cupped,k ʌ p t
cupping,ˈ k ʌ p ɪ ŋ
cups,k ʌ p s
cupulate,ˈ k ə p j u l ə t
cur,k ɜː
cur,k ɝ
curate,k j ʊ ə ˈ ɹ e ɪ t
curate,k j ʊ ˈ ɹ e ɪ t
curate,ɹ ɪ t
curate,ˈ k j ʊ ə ɹ ə t
curate,ˈ k j ʊ ɹ e ɪ t
curate,ˈ k j ʊ ɹ ɪ t
curation,k j ə ˈ ɹ e ɪ ʃ ə n
curation,k j ʊ ˈ ɹ e ɪ ʃ ə n
curative,ˈ k j ʊ ɹ ə t ɪ v
curb,k ɜː b
curb,k ɝ b
curcumin,ˈ k ɜː ɹ k j ə m ɪ n
curd,k ɜː ɹ d
curdle,ˈ k ɜː d ə l
curdle,ˈ k ɝ d ə l
cure,k j ɔː ɹ
cure,k j ɝ
cure,k j ʊ ə ɹ
cure,k j ʊ ɹ
cure,k ɜː ɹ
cure-all,ˈ k j ʊ ə ɹ ɔː l
cured,k j ɔː d
cured,k j ɝ d
cured,k j ʊ ə d
cured,k j ʊ ɹ d
curer,ˈ k j ɔː ɹ ə
curer,ˈ k j ɝ ɚ
curer,ˈ k j ʊ ə ɹ ə
curer,ˈ k j ʊ ɹ ɚ
curettage,k j ʊ ə ɹ ɪ ˈ t ɑː ʒ
curfew,ˈ k ɚ f j u
curia,ˈ k j uː ɹ i ə
curial,ˈ k j ʊ ə ɹ ɪ ə l
curiosa,k j ʊ ə ɹ ɪ ˈ ə ʊ s ə
curiosa,k j ʊ ɹ i ˈ o ʊ s ə
curiosity,k j ʊ ə ɹ ɪ ˈ ɒ s ɪ t i
curious,ˈ k j ɔː
curious,ˈ k j ɝ i ə s
curious,ˈ k j ʊ ə ɹ i ə s
curious,ˈ k j ʊ ɹ i ə s
curiously,ˈ k j ɔː ɹ i ə s l i
curiously,ˈ k j ɝ i ə s l i
curiously,ˈ k j ʊ ə ɹ i ə s l i
curiously,ˈ k j ʊ ɹ i ə s l i
curiousness,ˈ k j ʊ ə ɹ i ə s n ə s
curium,ˈ k j ʊ ə ɹ i ə m
curl,k ɝ l
curlew,ˈ k ɜː l j u
curlew,ˈ k ɜː l u
curlew,ˈ k ɝ l u
curling,ˈ k ə ɹ l ɪ ŋ
curling,ˈ k ɜː ɹ l ɪ ŋ
curly,ˈ k ɜː l i
curly,ˈ k ɝ l i
curmudgeon,k ɚ ˈ m ʌ d ʒ ə n
curmudgeon,k ɜː ɹ ˈ m ʌ d ʒ ə n
currach,ˈ k ʌ ɹ ə
curragh,ˈ k ʌ ɹ ə
currant,ˈ k ɝ ə n t
currant,ˈ k ʌ ɹ ə n t
currawong,ˈ k ʌ ɹ ə w ɒ ŋ
currency,ˈ k ɝ ə n s i
currency,ˈ k ʌ ɹ ə n s i
current,ˈ k ɝ ɹ ə n t
current,ˈ k ʌ ɹ ə n t
currently,ˈ k ʌ ɹ ə n t l i
curriculum,k ə ˈ ɹ ɪ k j ə l ə m
curriculum,k ɚ ˈ ɪ k j ə l ə m
curriculum,k ɜː ɹ ˈ ɪ k j uː l ə m
currier,ˈ k ʌ ɹ ɪ ə
curriers,ˈ k ʌ ɹ ɪ ə z
curry,ˈ k ʌ ɹ i
curse,k ɜː s
cursed,k ɜː s t
cursed,k ɝ s t
cursed,ˈ k ɜː s ɪ d
cursed,ˈ k ɝ s ɪ d
cursive,ˈ k ɜː s ɪ v
cursive,ˈ k ɝ s ɪ v
cursory,ˈ k ɜː s ə ɹ i
cursory,ˈ k ɜː s ɹ i
curt,k ɜː t
curt,k ɝ t
curtail,k ɚ ˈ t e ɪ l
curtail,k ɜː ˈ t e ɪ l
curtains,ˈ k ɜː ɹ t ə n z
curtilage,ˈ k ɜː t ɪ l ɪ d ʒ
curtilage,ˈ k ɝ t ə l ɪ d ʒ
curtsey,ˈ k ɜː t s ɪ
curtsey,ˈ k ɝ t s ɪ
curule,ˈ k j ʊ ə ɹ uː l
curvature,ˈ k ɝ v ə t ʃ ɚ
curve,k ɜː v
curve,k ɝ v
curved,k ɜː v d
curves,k ɜː v z
curves,k ɝ v z
curvet,k ɚ ˈ v ɛ t
curvet,k ɜː ˈ v ɛ t
curvy,ˈ k ɜː v i
curvy,ˈ k ɝ v i
cuscus,ˈ k uː s k uː s
cuscus,ˈ k ʌ s k ə s
cush,k ʊ ʃ
cushag,ˈ k ʊ ʃ æ ɡ
cushag,ˈ k ʊ ʃ ə ɡ
cushag,ˈ k ʊ ʒ ə ɡ
cushat,ˈ k ʊ ʃ ə t
cushat,ˈ k ʌ ʃ ə t
cushion,ˈ k ʊ ʃ ə n
cushla,ˈ k ʊ ʃ l ə
cushty,ˈ k ʊ ʃ t i
cushy,ˈ k ʊ ʃ i
cusp,k ʌ s p
cuspid,ˈ k ʌ s p ɪ d
cusps,k ʌ s p s
cuss,k ʌ s
cussed,k ʌ s t
cussed,ˈ k ʌ s ɪ d
cusses,ˈ k ʌ s ɪ z
cussing,ˈ k ʌ s ɪ ŋ
cussings,ˈ k ʌ s ɪ ŋ z
custard,ˈ k ʌ s t ə d
custard,ˈ k ʌ s t ɚ d
custardy,ˈ k ʌ s t ə d iː
custardy,ˈ k ʌ s t ɚ d i
custody,ˈ k ʌ s t ə d iː
custom,ˈ k ʌ s t ə m
customary,ˈ k ʌ s t ə m ə ɹ i
customer,ˈ k ʌ s t ə m ə
customer,ˈ k ʌ s t ə m ɚ
customers,ˈ k ʌ s t ə m ə z
customers,ˈ k ʌ s t ə m ɚ z
customs,ˈ k ʌ s t ə m z
custrel,ˈ k ʌ s t ɹ ə l
cut,k ʌ t
cut-out,ˈ k ʌ t a ʊ t
cute,k j uː t
cutesy,ˈ k j u t s i
cutesy-wootsy,ˈ k j u t s i ˈ w u t s i
cuticle,ˈ k j uː t ɪ k ə l
cutie,ˈ k j uː t i
cutify,ˈ k j uː t ɪ f a ɪ
cutlass,ˈ k ʌ t l ə s
cutler,ˈ k ʌ t l ɚ
cutlery,ˈ k ʌ t l ə ɹ i
cutpurse,k ʌ t ˈ p ɜː s
cutpurse,k ʌ t ˈ p ɝ s
cuts,k ʌ t s
cutter,ˈ k ʌ t ə
cutter,ˈ k ʌ t ɚ
cutting,ˈ k ʌ t ɪ ŋ
cuttings,ˈ k ʌ t ɪ ŋ z
cuttle,ˈ k ʌ t ə l
cuttlefish,ˈ k ʌ t ə l f ɪ ʃ
cutty,ˈ k ʌ t i
cuvette,k j u ˈ v ɛ t
cuz,k ʌ z
cuz,ˈ k ʌ z
cuzco,ˈ k uː s k o ʊ
cwm,k uː m
cwm,k ʊ m
cwms,k uː m z
cwtch,k ʊ t ʃ
cy,s a ɪ
cyan,ˈ s a ɪ æ n
cyan,ˈ s a ɪ ə n
cyanide,ˈ s a ɪ ə n a ɪ d
cyanidin,s a ɪ ˈ æ n ə d ɪ n
cyanogen,s a j ˈ æ n ə d ʒ ɪ n
cyanophyte,ˈ s a ɪ ə n ə ʊ f a ɪ t
cyanosis,s a ɪ ə ˈ n o ʊ s ɪ s
cyber,ˈ s a ɪ b ə ɹ
cyber,ˈ s ʌ ɪ b ə
cyber-,ˈ s a ɪ b ə
cyber-,ˈ s a ɪ b ɚ
cyberdisinhibition,s a ɪ b ə d ɪ s ɪ n h ɪ ˈ b ɪ ʃ ə n
cybernat,ˈ s a ɪ b ə n æ t
cybernat,ˈ s a ɪ b ɚ n æ t
cybernetic,s a ɪ b ə ɹ ˈ n ɛ t ɪ k
cybernetic,s a ɪ b ɚ ˈ n ɛ t ɪ k
cybernetics,s a ɪ b ə ɹ ˈ n ɛ t ɪ k s
cybersecurity,s a ɪ b ə s ɪ ˈ k j ʊ ə ɹ ɪ t ɪ
cyberspace,ˈ s a ɪ b ə ɹ s p e ɪ s
cyborg,ˈ s a ɪ b ɔː ɹ ɡ
cycad,ˈ s ʌ ɪ k a d
cycad,ˈ s ʌ ɪ k ə d
cyclades,s a ɪ k l e ɪ d z
cycle,ˈ s a ɪ k ə l
cycled,ˈ s a ɪ k ə l d
cycles,ˈ s a ɪ k ə l z
cyclic,ˈ s a ɪ k l ɪ k
cyclic,ˈ s ɪ k l ɪ k
cyclical,ˈ s a ɪ k l ɪ k ə l
cyclical,ˈ s ɪ k l ɪ k ə l
cyclically,ˈ s ɪ k l ɪ k l i
cyclically,ˈ s ɪ k l ɪ k ə l i
cyclicity,ˈ s a ɪ k l ɪ s ɪ t i
cyclicity,ˈ s ɪ k l ɪ s ɪ t i
cycling,ˈ s a ɪ k ə l ɪ ŋ
cyclist,ˈ s a ɪ k l ɪ s t
cyclo-,s a ɪ k l ə ʊ
cyclocross,ˈ s a ɪ k l ə ʊ k ɹ ɒ s
cyclohexane,s a ɪ k l o ʊ ˈ h ɛ k s e ɪ n
cyclohexatriene,s a ɪ k l ə ʊ h ɛ k s ə ˈ t ɹ a ɪ iː n
cycloid,ˈ s a ɪ k l ɔ ɪ d
cyclone,ˈ s a ɪ k l o ʊ n
cyclone,ˈ s a ɪ k l ə ʊ n
cyclopaedia,s a ɪ k l ə ʊ ˈ p iː d i ə
cyclopean,ˈ s a ɪ k l ə ʊ p i ə n
cyclophosphamide,s a ɪ k l ə ʊ ˈ f ɒ s f ə m a ɪ d
cyclotron,ˈ s a ɪ k l ə t ɹ ɒ n
cygnet,ˈ s ɪ ɡ n ə t
cylinder,ˈ s ɪ l ə n d ɚ
cylinder,ˈ s ɪ l ɪ n d ə ɹ
cylindrical,s ɪ ˈ l ɪ n d ɹ ɪ k ə l
cylix,s a ɪ l ɪ k s
cyma,ˈ s a ɪ m ə
cymae,ˈ s a ɪ m iː
cymas,ˈ s a ɪ m ə z
cymata,ˈ s a ɪ m ə t ə
cymatic,s a ɪ ˈ m æ t ɪ k
cymatics,s a ɪ ˈ m æ t ɪ k s
cymatograph,s a ɪ ˈ m æ t ə ʊ ɡ ɹ æ f
cymatograph,s a ɪ ˈ m æ t ə ʊ ɡ ɹ ɑː f
cymatoscope,s a ɪ ˈ m æ t ə ʊ s k ə ʊ p
cymbal,ˈ s ɪ m b ə l
cymbalist,ˈ s ɪ m b ə l ɪ s t
cyme,s a ɪ m
cymoid,ˈ s a ɪ m ɔ ɪ d
cymophane,ˈ s ʌ ɪ m ə ʊ f e ɪ n
cymoscope,ˈ s a ɪ m ə s k ə ʊ p
cymric,ˈ k ɪ m ɹ ɪ k
cymric,ˈ k ʌ m ɹ ɪ k
cymrite,ˈ k ə m ɹ a ɪ t
cymrite,ˈ k ɪ m ɹ a ɪ t
cymrite,ˈ s ɪ m ɹ a ɪ t
cymru,ˈ k ʌ m ɹ i
cynic,ˈ s ɪ n ɪ k
cynically,ˈ s ɪ n ɪ k ə l i
cynicism,ˈ s ɪ n ɪ s ɪ z ə m
cynism,ˈ s ɪ n ɪ z m
cyno-,ˈ s a ɪ n ə ʊ
cynophilia,s a ɪ n ə ʊ ˈ f ɪ l ɪ ə
cynophobia,s a ɪ n ə ˈ f o ʊ b i ə
cynophobia,s a ɪ n ə ˈ f ə ʊ b i ə
cynosure,s j ʊ ə
cynosure,ʃ ɚ
cynosure,ʃ ʊ ə
cynosure,ˈ s a ɪ n ə ʃ ʊ ɹ
cynosure,ˈ s ɪ n
cynosure,ˈ s ɪ n ə z j ʊ ə
cynthia,ˈ s ɪ n θ i ə
cynthian,ˈ s ɪ n θ i ə n
cypherpunk,ˈ s ʌ ɪ f ə p ʌ ŋ k
cypress,ˈ s a ɪ p ɹ ə s
cypriot,ˈ s ɪ p ɹ i ə t
cyprus,ˈ s a ɪ p ɹ ə s
cyrene,s a ɪ ˈ ɹ iː n i
cyril,ˈ s ɪ ɹ ə l
cyrillic,s ə ˈ ɹ ɪ l ɪ k
cyrus,ˈ s a ɪ ɹ ə s
cyst,s ɪ s t
cystic,ˈ s ɪ s t ɪ k
cysts,s ɪ s t s
cyte,s a ɪ t
cyte,s ʌ ɪ t
cytidine,ˈ s a ɪ t ɪ d iː n
cytidine,ˈ s a ɪ t ɪ d ɪ n
cytochrome,ˈ s a ɪ t ə k ɹ ə ʊ m
cytologist,s a ɪ ˈ t ɑː l ə d ʒ ɪ s t
cytologist,s a ɪ ˈ t ɒ l ə d ʒ ɪ s t
cytology,s a ɪ ˈ t ɑ l ə d͡ʒ i
cytology,s a ɪ ˈ t ɒ l ə d͡ʒ i
cytolytic,s a ɪ t ə ˈ l ɪ t ɪ k
cytonuclear,s a ɪ t o ˈ n u k l i ɚ
cytoplasm,ˈ s a ɪ t o ʊ p l æ z ə m
cytoplasm,ˈ s a ɪ t ə ʊ p l æ z ə m
cytoplasmic,s a ɪ t ə ʊ ˈ p l a z m ɪ k
cytosine,ˈ s a ɪ t ə s iː n
cytosis,s a ɪ ˈ t o ʊ s ɪ s
cytosol,ˈ s a ɪ t ə s ɒ l
czech,t ʃ ɛ k
czechoslovakia,t ʃ ɛ k ə s l ə ˈ v æ k i ə
czechoslovakia,t ʃ ɛ k ə s l ə ˈ v ɑ k i ə
czechoslovakian,ˈ t ʃ ɛ k ə z l ə v æ k i ə n
czechs,t ʃ ɛ k s
d,d iː
da,d æ
da,d ɑː
da,d ə
daalder,ˈ d ɑː l d ə ɹ
dab,d æ b
dabbed,d æ b d
dabbing,ˈ d æ b ɪ ŋ
dabbings,ˈ d æ b ɪ ŋ z
dabble,ˈ d æ b ə l
dabs,d æ b z
dabster,ˈ d æ b s t ə
dacarbazine,d ə ˈ k ɑː ɹ b ə z iː n
dacca,ˈ d æ k ə
dace,d e ɪ s
dacemazine,d ə ˈ s ɛ m ə z iː n
dacent,ˈ d e ɪ s ə n t
daces,ˈ d e ɪ s ɪ z
dacetuzumab,d æ s ə ˈ t uː z ə m æ b
dacha,ˈ d æ t ʃ ə
dachshund,ˈ d æ k s h ʊ n d
dachshund,ˈ d æ k s ə n d
dachshund,ˈ d ɑ k s h ʊ n t
dachshund,ˈ d ɑ k s ə n d
dachshund,ˈ d ɑː k s h ʊ n d
dacia,ˈ d e ɪ s ɪ ə
dacia,ˈ d e ɪ ʃ ə
dacian,ˈ d e ɪ s ɪ ə n
dacian,ˈ d e ɪ ʃ ə n
dacite,ˈ d e ɪ s a ɪ t
dacitic,d ə ˈ s ɪ t ɪ k
dack,d æ k
daclizumab,d ə ˈ k l ɪ z ə m æ b
dacoit,d ə ˈ k ɔ ɪ t
dacoity,d ə ˈ k ɔ ɪ t i
dacryocystitis,d æ k ɹ ɪ ə ʊ s ɪ ˈ s t a ɪ t ɪ s
dacryohemorrhea,d æ k ɹ ɪ ə ʊ h e m ə ˈ ɹ ɪ ə
dacryphilia,d æ k ɹ ɪ ˈ f ɪ l ɪ ə
dactylectomy,d æ k t ɪ ˈ l ɛ k t ə m ɪ
dactylic,d æ k ˈ t ɪ l ɪ k
